明代 #于谦 #于谦（1398年5月13日－1457年2月16日），字廷益，号节庵，官至少保，世称于少保。汉族，明朝浙江承宣布政使司杭州钱塘县人。因参与平定汉王朱高煦谋反有功，得到明宣宗器重，担任明朝山西河南巡抚。明英宗时期，因得罪王振下狱，后释放，起为兵部侍郎。土木之变后英宗被俘，郕王朱祁钰监国，擢兵部尚书。于谦力排南迁之议，决策守京师，与诸大臣请郕王即位。瓦剌兵逼京师，督战，击退之。论功加封少保，总督军务，终迫也先遣使议和，使英宗得归。天顺元年因“谋逆”罪被冤杀。谥曰忠肃。有《于忠肃集》。于谦与岳飞、张煌言并称“西湖三杰”。► 28篇诗文 #https://so.gushiwen.org/authors/authorvsw_f3054465947dA1.aspx # 28篇诗文
明代 #归有光 #归有光（1506～1571）明代官员、散文家。字熙甫，又字开甫，别号震川，又号项脊生，汉族，江苏昆山人。嘉靖十九年举人。会试落第八次，徙居嘉定安亭江上，读书谈道，学徒众多，60岁方成进士，历长兴知县、顺德通判、南京太仆寺丞，留掌内阁制敕房，与修《世宗实录》，卒于南京。归有光与唐顺之、王慎中两人均崇尚内容翔实、文字朴实的唐宋古文，并称为嘉靖三大家。由于归有光在散文创作方面的极深造诣，在当时被称为“今之欧阳修”，后人称赞其散文为“明文第一”，著有《震川集》、《三吴水利录》等。► 25篇诗文 #https://so.gushiwen.org/authors/authorvsw_e142a6aeba9dA1.aspx # 25篇诗文
明代 #戚继光 #戚继光（1528年11月12日－1588年1月5日，即嘉靖七年闰十月初一－万历十五年十二月初八），字元敬，号南塘，晚号孟诸，卒谥武毅。汉族，山东登州人，祖籍安徽定远，生于山东济宁。明代著名抗倭将领、军事家。官至左都督、太子太保加少保。► 17篇诗文 #https://so.gushiwen.org/authors/authorvsw_e08046db8fe0A1.aspx # 17篇诗文
明代 #李时珍 #李时珍（1518年—1593年），字东璧，时人谓之李东璧。号濒湖，晚年自号濒湖山人，湖北蕲州（今湖北省黄冈市蕲春县蕲州镇）人，汉族，生于明武宗正德十三年（公元1518年），卒于神宗万历二十二年（公元1593年）。中国古代伟大的医学家、药物学家，李时珍曾参考历代有关医药及其学术书籍八百余种，结合自身经验和调查研究，历时二十七年编成《本草纲目》一书，是我国古代药物学的总结性巨著，在国内外均有很高的评价，已有几种文字的译本或节译本，其著有《濒湖脉学》。► 0篇诗文 #https://so.gushiwen.org/authors/authorvsw_2dec524bb93dA1.aspx # 0篇诗文
明代 #文征明 #文征明（1470-1559），原名壁，字征明。四十二岁起以字行，更字征仲。因先世衡山人，故号衡山居士，世称“文衡山”，明代画家、书法家、文学家。汉族，长州（今江苏苏州）人。生于明宪宗成化六年，卒于明世宗嘉靖三十八年，年九十岁，曾官翰林待诏。诗宗白居易、苏轼，文受业于吴宽，学书于李应祯，学画于沈周。在诗文上，与祝允明、唐寅、徐祯卿 并称“吴中四才子”。在画史上与沈周、唐寅、仇英合称“吴门四家”。► 5篇诗文 #https://so.gushiwen.org/authors/authorvsw_d676fc3cc7adA1.aspx # 5篇诗文
明代 #冯梦龙 #冯梦龙（1574－1646），明代文学家、戏曲家。字犹龙，又字子犹，号龙子犹、墨憨斋主人、顾曲散人、吴下词奴、姑苏词奴、前周柱史等。汉族，南直隶苏州府长洲县（今江苏省苏州市）人，出身士大夫家庭。兄梦桂，善画。弟梦熊，太学生，曾从冯梦龙治《春秋》，有诗传世。他们兄弟三人并称“吴下三冯”。► 3篇诗文 #https://so.gushiwen.org/authors/authorvsw_be6b8b92dd28A1.aspx # 3篇诗文
明代 #钱福 #钱福（1461—1504）明代状元，字与谦，因家住松江鹤滩附近，自号鹤滩。南直隶松江府华亭（今上海松江）人，吴越国太祖武肃王钱镠（liú）之后。弘治三年进士第一，官翰林修撰，三年告归。诗文以敏捷见长，有名一时，根据文嘉诗文修改的《明日歌》流传甚广。著有《鹤滩集》。► 1篇诗文 #https://so.gushiwen.org/authors/authorvsw_e419c0a0fac0A1.aspx # 1篇诗文
明代 #汤显祖 #汤显祖（1550—1616），中国明代戏曲家、文学家。字义仍，号海若、若士、清远道人。汉族，江西临川人。公元1583年（万历十一年）中进士，任太常寺博士、礼部主事，因弹劾申时行，降为徐闻典史，后调任浙江遂昌知县，又因不附权贵而免官，未再出仕。曾从罗汝芳读书，又受李贽思想的影响。在戏曲创作方面，反对拟古和拘泥于格律。作有传奇《牡丹亭》、《邯郸记》、《南柯记》、《紫钗记》，合称《玉茗堂四梦》，以《牡丹亭》最著名。在戏曲史上，和关汉卿、王实甫齐名，在中国乃至世界文学史上都有着重要的地位。► 135篇诗文 #https://so.gushiwen.org/authors/authorvsw_f8e2f9fd947dA1.aspx # 135篇诗文
明代 #王夫之 #王夫之（1619年10月7日－1692年2月18日），字而农，号姜斋、又号夕堂，湖广衡州府衡阳县（今湖南衡阳）人。他与顾炎武、黄宗羲并称明清之际三大思想家。其著有《周易外传》、《黄书》、《尚书引义》、《永历实录》、《春秋世论》、《噩梦》、《读通鉴论》、《宋论》等书。王夫之自幼跟随自己的父兄读书，青年时期王夫之积极参加反清起义，晚年王夫之隐居于石船山，著书立传，自署船山病叟、南岳遗民，学者遂称之为船山先生。► 12篇诗文 #https://so.gushiwen.org/authors/authorvsw_5ee03daed570A1.aspx # 12篇诗文
明代 #柳如是 #柳如是，女诗人，一说浙江嘉兴人，一说江苏苏州吴江区人。本名杨爱，后改名柳隐，字如是，又称河东君，丈夫为明清侍郎钱谦益，因读宋朝辛弃疾《贺新郎》中：“我见青山多妩媚，料青山见我应如是”，故自号如是。柳如是是活动于明清易代之际的著名歌妓才女，幼即聪慧好学，但由于家贫，从小就被掠卖到吴江为婢，妙龄时坠入章台，易名柳隐，在乱世风尘中往来于江浙金陵之间。她留下了不少值得传颂的轶事佳话和颇有文采的诗稿《湖上草》、《戊寅草》与尺牍。其墓在江苏常熟虞山花园浜。► 1篇诗文 #https://so.gushiwen.org/authors/authorvsw_6724878bcb31A1.aspx # 1篇诗文
明代 #陈子龙 #陈子龙（1608—1647）明末官员、文学家。初名介，字卧子、懋中、人中，号大樽、海士、轶符等。汉族，南直隶松江华亭（今上海松江）人。崇祯十年进士，曾任绍兴推官，论功擢兵科给事中，命甫下而明亡。清兵陷南京，他和太湖民众武装组织联络，开展抗清活动，事败后被捕，投水殉国。他是明末重要作家，诗歌成就较高，诗风或悲壮苍凉，充满民族气节；或典雅华丽；或合二种风格于一体。擅长七律、七言歌行、七绝，被公认为“明诗殿军”。陈子龙亦工词，为婉约词名家、云间词派盟主，被后代众多著名词评家誉为“明代第一词人”。► 21篇诗文 #https://so.gushiwen.org/authors/authorvsw_0bc13a6c7e24A1.aspx # 21篇诗文
明代 #冯小青 #冯小青，名玄，字小青。明代万历年间南直隶扬州（今属江苏）人。嫁杭州豪公子冯生妾。讳同姓，仅以字称。工诗词，解音律。为大妇所妒，徙居孤山别业。亲戚劝其改嫁，不从，凄怨成疾，命画师画像自奠而卒，年十八。► 2篇诗文 #https://so.gushiwen.org/authors/authorvsw_6bf798f0cb5dA1.aspx # 2篇诗文
明代 #高启 #高启（1336－1373）汉族，江苏苏州人，元末明初著名诗人，与杨基、张羽、徐贲被誉为“吴中四杰”，当时论者把他们比作“明初四杰”，又与王行等号“北郭十友”。字季迪，号槎轩，平江路（明改苏州府）长洲县（今江苏省苏州市）人；洪武初，以荐参修《元史》，授翰林院国史编修官，受命教授诸王。擢户部右侍郎。苏州知府魏观在张士诚宫址改修府治，获罪被诛。高启曾为之作《上梁文》，有“龙蟠虎踞”四字，被疑为歌颂张士诚，连坐腰斩。有《高太史大全集》、《凫藻集》等。► 854篇诗文 #https://so.gushiwen.org/authors/authorvsw_c76fb7640cafA1.aspx # 854篇诗文
明代 #徐渭 #徐渭（1521—1593），汉族，绍兴府山阴（今浙江绍兴）人。初字文清，后改字文长，号天池山人，或署田水月、田丹水，青藤老人、青藤道人、青藤居士、天池渔隐、金垒、金回山人、山阴布衣、白鹇山人、鹅鼻山侬等别号。中国明代文学家、书画家、军事家。民间也普遍流传他的故事传说，关于他年轻时如何聪明，后来如何捉弄官宦等。► 189篇诗文 #https://so.gushiwen.org/authors/authorvsw_d5348477874bA1.aspx # 189篇诗文
明代 #王世贞 #王世贞（1526年－1590年）字元美，号凤洲，又号弇州山人，汉族，太仓（今江苏太仓）人，明代文学家、史学家。“后七子”领袖之一。官刑部主事，累官刑部尚书，移疾归，卒赠太子少保。好为古诗文，始于李攀龙主文盟，攀龙死，独主文坛二十年。有《弇山堂别集》、《嘉靖以来首辅传》、《觚不觚录》、《弇州山人四部稿》等。► 78篇诗文 #https://so.gushiwen.org/authors/authorvsw_1d027ec17a1bA1.aspx # 78篇诗文
明代 #王磐 #王磐（约1470年～1530年）称为南曲之冠。明代散曲作家、画家，亦通医学。字鸿渐，江苏高邮人。少时薄科举，不应试，一生没有作过官，尽情放纵于山水诗画之间，筑楼于城西，终日与文人雅士歌吹吟咏，因自号“西楼”。所作散曲，题材广泛。正德间，宦官当权，船到高邮，辄吹喇叭，骚扰民间，作《朝天子·咏喇叭》一首以讽。著有《王西楼乐府》、《王西楼先生乐府》、《野菜谱》、《西楼律诗》。► 8篇诗文 #https://so.gushiwen.org/authors/authorvsw_472fee8273d2A1.aspx # 8篇诗文
明代 #李梦阳 #李梦阳（1472-1530)，字献吉，号空同，汉族，庆阳府安化县(今甘肃省庆城县)人，迁居开封，工书法，得颜真卿笔法，精于古文词，提倡“文必秦汉，诗必盛唐”，强调复古，《自书诗》师法颜真卿，结体方整严谨，不拘泥规矩法度，学卷气浓厚。明代中期文学家，复古派前七子的领袖人物。► 62篇诗文 #https://so.gushiwen.org/authors/authorvsw_935c7bf5a63dA1.aspx # 62篇诗文
明代 #袁凯 #袁凯，生卒年不详，字景文，号海叟，明初诗人，以《白燕》一诗负盛名，人称袁白燕。松江华亭（今上海市松江县）人，洪武三年（1370）任监察御史，后因事为朱元璋所不满，伪装疯癫，以病免职回家，终“以寿终”。著有《海叟集》4卷。► 316篇诗文 #https://so.gushiwen.org/authors/authorvsw_e1c7524191a8A1.aspx # 316篇诗文
明代 #俞彦 #［明］（约公元一六一五年前后在世）字仲茅，上元人。生卒年均不详，约明神宗万历四十三年前后在世。万历二十九年（公元一六0一年）进士。历官光禄寺少卿。彦长于词，尤工小令，以淡雅见称。词集今失传，仅见于各种选本中。► 1篇诗文 #https://so.gushiwen.org/authors/authorvsw_6af1f746368aA1.aspx # 1篇诗文
明代 #方孝孺 #方孝孺（1357—1402年7月25日），宁海人，字希直，一字希古，号逊志，曾以“逊志”名其书斋，因其故里旧属缑城里，故称“缑城先生”；又因在汉中府任教授时，蜀献王赐名其读书处为“正学”，亦称“正学先生”，明朝大臣、学者、文学家、散文家、思想家。后因拒绝为发动“靖难之役”的燕王朱棣草拟即位诏书，被朱棣杀害。南明福王时追谥“文正”。► 59篇诗文 #https://so.gushiwen.org/authors/authorvsw_ca51fbd9a451A1.aspx # 59篇诗文
明代 #杨继盛 #杨继盛（1516年－1555年）明代著名谏臣。字仲芳，号椒山，直隶容城（今河北容城县北河照村）人。嘉靖二十六年进士，官兵部员外郎。坐论马市，贬狄道典史。事白，入为户部员外，调兵部。疏劾严嵩而死，赠太常少卿，谥忠愍。后人以继盛故宅，改庙以奉，尊为城隍。著有《杨忠愍文集》。► 1篇诗文 #https://so.gushiwen.org/authors/authorvsw_39c67266cc75A1.aspx # 1篇诗文
明代 #朱元璋 #大明太祖高皇帝朱元璋（1328年—1398年6月24日），字国瑞原名重八，后取名兴宗，濠州钟离人（今安徽凤阳），明朝开国皇帝。朱元璋聪明而有远见，神威英武，收揽英雄，平定四海，纳谏如流，求贤若渴，重农桑，兴礼乐，褒节义，崇教化，制定的各种法规都很相宜，前所未有。但他性格严明，晚年偏好诛杀，使得一代开国元勋很少有善始善终者，这是他的缺点。► 44篇诗文 #https://so.gushiwen.org/authors/authorvsw_c3a8b449f615A1.aspx # 44篇诗文
明代 #程登吉 #程登吉，字允升，明末西昌（今江西新建）人，为《幼学琼林》的编撰者。《幼学琼林》是中国古代的儿童启蒙读物。《幼学琼林》最初叫《幼学须知》，一般认为，最初的编著者是明末的西昌人程登吉（字允升）；此书亦叫《成语考》，是明景泰年间的进士邱睿（邱浚）。至清嘉庆年间，由邹圣脉（字梧冈）作了增补注释，并更名为《幼学故事琼林》。后来民国时费有容、叶浦荪和蔡东藩等又进行了增补。► 0篇诗文 #https://so.gushiwen.org/authors/authorvsw_dba75973404eA1.aspx # 0篇诗文
明代 #郑之珍 #郑之珍，字汝席，号高石，明万历补邑庠生。后来祁门县文化部门，在渚口乡清溪村发现了郑之珍夫妇合葬墓及《清溪郑氏族谱》，确认他为祁门县渚口乡清溪人。郑之珍在《新编目连戏救母劝善戏文》序中自述：“幼学夫子而志春秋，惜文不趋时，而学不获遂，于是萎念于翰场，而 游心于方外。► 1篇诗文 #https://so.gushiwen.org/authors/authorvsw_2f16ee542034A1.aspx # 1篇诗文
明代 #杨基 #杨基（1326～1378）元末明初诗人。字孟载，号眉庵。原籍嘉州（今四川乐山），大父仕江左，遂家吴中（今浙江湖州），“吴中四杰”之一。元末，曾入张士诚幕府，为丞相府记室，后辞去。明初为荥阳知县，累官至山西按察使，后被谗夺官，罚服劳役。死于工所。杨基诗风清俊纤巧，其中五言律诗《岳阳楼》境界开阔，时人称杨基为“五言射雕手”。少时曾著《论鉴》十万余言。又于杨维桢席上赋《铁笛》诗，当时维桢已成名流，对杨基倍加称赏：“吾意诗境荒矣，今当让子一头地。”杨基与高启、张羽、徐贲为诗友，时人称为“吴中四杰”。► 335篇诗文 #https://so.gushiwen.org/authors/authorvsw_0a0b001caed9A1.aspx # 335篇诗文
明代 #袁黄 #袁黄 初名表，字坤仪，号了凡。袁黄是（浙江嘉善人，又有资料称其为江苏吴江人）。据日本学者酒井忠夫考证，袁家祖居嘉兴陶庄(明代并入嘉善县)，元末时家境富足。明初，因燕王朱棣夺取皇位，发生“靖难之役”，袁家因与反对燕王的人有交往，而受到牵连被抄家。袁了凡的曾祖的父亲幸免于被捕，开始四处奔走逃亡，后定居于江苏吴江。少即聪颖敏悟，卓有异才，对天文、术数、水利、兵书、政事、医药等无不研究，补诸生。明嘉靖四十四年（1565）知县辟书院，令高材生从其受业。万历五年（1577）会试，因策论违主试官意而落第。► 0篇诗文 #https://so.gushiwen.org/authors/authorvsw_1819257b5841A1.aspx # 0篇诗文
明代 #张溥 #张溥（1602～1641），明代文学家。初字乾度，后字天如，号西铭。直隶太仓（今属江苏）人。崇祯进士，选庶吉士，自幼发奋读书，明史上记有他“七录七焚”的佳话。与同乡张采齐名，合称“娄东二张”。张溥曾与郡中名士结为复社，评议时政，是东林党与阉党斗争的继续。张溥在文学方面，推崇前后七子的理论，主张复古，又以“务为有用”相号召。一生著作宏丰，编述三千余卷，涉及文、史、经学各个学科，精通诗词，尤擅散文、时论。代表作有《五人墓碑记》。► 1篇诗文 #https://so.gushiwen.org/authors/authorvsw_8ea8d8b174a4A1.aspx # 1篇诗文
明代 #真可 #真可(1543～1603)，明末僧人。字达观，晚号紫柏大师。门人尊他为紫柏尊者，是明末四大师之一。俗姓沈。吴江（今属江苏）人。► 1篇诗文 #https://so.gushiwen.org/authors/authorvsw_6e1871a6775fA1.aspx # 1篇诗文
明代 #李东阳 #李东阳（1447年－1516年），字宾之，号西涯，谥文正，明朝中叶重臣，文学家，书法家，茶陵诗派的核心人物。湖广长沙府茶陵州（今湖南茶陵）人，寄籍京师（今北京市）。天顺八年进士，授编修，累迁侍讲学士，充东宫讲官，弘治八年以礼部侍郎兼文渊阁大学士，直内阁，预机务。立朝五十年，柄国十八载，清节不渝。文章典雅流丽，工篆隶书。有《怀麓堂集》、《怀麓堂诗话》、《燕对录》。► 335篇诗文 #https://so.gushiwen.org/authors/authorvsw_056f539894b0A1.aspx # 335篇诗文
明代 #李攀龙 #李攀龙（1514—1570）字于鳞，号沧溟，汉族，历城（今山东济南）人。明代著名文学家。继“前七子”之后，与谢榛、王世贞等倡导文学复古运动，为“后七子”的领袖人物，被尊为“宗工巨匠”。主盟文坛20余年，其影响及于清初。► 35篇诗文 #https://so.gushiwen.org/authors/authorvsw_bce58d633801A1.aspx # 35篇诗文
明代 #文徵明 #文徵明（1470年11月28日—1559年3月28日），原名壁（或作璧），字徵明。四十二岁起，以字行，更字徵仲。因先世衡山人，故号“衡山居士”，世称“文衡山”，汉族，长州（今江苏苏州）人。明代著名画家、书法家、文学家。文徵明的书画造诣极为全面，诗、文、书、画无一不精，人称是“四绝”的全才。与沈周共创“吴派”，与沈周、唐伯虎、仇英合称“明四家”（“吴门四家”）。诗宗白居易、苏轼，文受业于吴宽，学书于李应祯，学画于沈周。在诗文上，与祝允明、唐寅、徐祯卿 并称“吴中四才子”。在画史上与沈周、唐寅、仇英合称“吴门四家”。► 85篇诗文 #https://so.gushiwen.org/authors/authorvsw_c0b5e94c4333A1.aspx # 85篇诗文
明代 #海瑞 #海瑞（1514年－1587年），字汝贤，号刚峰，海南琼山（今海口市）人。明朝著名清官。海瑞一生，经历了正德、嘉靖、隆庆、万历四朝。他打击豪强，疏浚河道，修筑水利工程，力主严惩贪官污吏，禁止循私受贿，并推行一条鞭法，强令贪官污吏退田还民，遂有“海青天”之誉。1587年（万历十五年），海瑞病死于南京官邸。赠太子太保，谥忠介。海瑞死后，关于他的传说故事，民间广为流传。► 1篇诗文 #https://so.gushiwen.org/authors/authorvsw_0bad71d5af98A1.aspx # 1篇诗文
明代 #叶小鸾 #叶小鸾（1616～1632） 明末才女。字琼章，一字瑶期，吴江（今属江苏苏州）人，文学家叶绍袁、沈宜修幼女。貌姣好，工诗，善围棋及琴，又能画，绘山水及落花飞碟，皆有韵致，将嫁而卒，有集名《返生香》。► 16篇诗文 #https://so.gushiwen.org/authors/authorvsw_de345bf99575A1.aspx # 16篇诗文
明代 #祝允明 #祝允明（1460—1527）字希哲，号枝山，因右手有六指，自号“枝指生”，又署枝山老樵、枝指山人等。汉族，长洲（今江苏苏州）人。他家学渊源，能诗文，工书法，特别是其狂草颇受世人赞誉，流传有“唐伯虎的画，祝枝山的字”之说。祝枝山所书写的“六体书诗赋卷”、“草书杜甫诗卷”、“古诗十九首”、“草书唐人诗卷”及“草书诗翰卷”等都是传世墨迹的精品。并与唐寅、文徵明、徐祯卿齐名，明历称其为“吴中四才子”之一。由于与唐寅遭际与共，情性相投，民间流传着两人的种种趣事。► 139篇诗文 #https://so.gushiwen.org/authors/authorvsw_7754ee4f5c1fA1.aspx # 139篇诗文
明代 #陈继儒 #陈继儒（1558～1639）明代文学家、书画家。字仲醇，号眉公、麋公。华亭（今上海松江）人。诸生，年二十九，隐居小昆山，后居东佘山，杜门著述，工诗善文，书法苏、米，兼能绘事，屡奉诏征用，皆以疾辞。擅墨梅、山水，画梅多册页小幅，自然随意，意态萧疏。论画倡导文人画，持南北宗论，重视画家的修养，赞同书画同源。有《梅花册》、《云山卷》等传世。著有《妮古录》、《陈眉公全集》、《小窗幽记》。► 18篇诗文 #https://so.gushiwen.org/authors/authorvsw_feb54ce492b7A1.aspx # 18篇诗文
明代 #宋应星 #宋应星（公元1587—约1666年），中国明末科学家，字长庚，汉族江右民系，奉新（今属江西）人。万历四十三年（1615）举于乡。崇祯七年（1634）任江西分宜教谕，十一年为福建汀州推官，十四年为安徽亳州知州。明亡后弃官归里，终老于乡。在当时商品经济高度发展、生产技术达到新水平的条件下，他在江西分宜教谕任内著成《天工开物》一书。宋应星的著作还有《野议》、《论气》、《谈天》、《思怜诗》、《画音归正》、《卮言十种》等，但今已佚失。► 0篇诗文 #https://so.gushiwen.org/authors/authorvsw_190f2ff70610A1.aspx # 0篇诗文
明代 #徐弘祖 #徐霞客（1587年1月5日—1641年3月8日），名弘祖，字振之，号霞客，汉族，明南直隶江阴（今江苏江阴市）人。伟大的地理学家、旅行家和探险家。崇祯十年（1637）正月十九日，由赣入湘，从攸县进入今衡东县境，历时55天，先后游历了今衡阳市所辖的衡东、衡山、南岳、衡阳、衡南、常宁、祁东、耒阳各县（市）区，三进衡州府，饱览了衡州境内的秀美山水和人文大观，留下了描述衡州山川形胜、风土人情的15000余字的衡游日记。他对石鼓山和石鼓书院的详尽记述，为后人修复石鼓书院提供了一笔珍贵的史料。► 0篇诗文 #https://so.gushiwen.org/authors/authorvsw_d743d69ee3feA1.aspx # 0篇诗文
明代 #徐有贞 #徐有贞（1407～1472）初名珵（chéng），字元玉，号天全，吴县（今江苏苏州）人，祝允明外祖父。宣德八年进士，授翰林编修。因谋划英宗复位，封武功伯兼华盖殿大学士，掌文渊阁事。后诬告杀害于谦、王文等，独揽大权。因与石亨、曹吉祥相恶，出任广东参政。后为石亨等诬陷，诏徙金齿（今云南保山）为民。亨败，得放归。成化初，复官无望，遂浪迹山水间。书法古雅雄健，山水清劲不凡，撰有《武功集》。► 19篇诗文 #https://so.gushiwen.org/authors/authorvsw_76b3e3b48de7A1.aspx # 19篇诗文
明代 #王恭 #王恭(1343-? )，字安仲，长乐沙堤人。家贫，少游江湖间，中年隐居七岩山，为樵夫20多年，自号“皆山樵者”。善诗文，与高木秉、陈亮等诸文士唱和，名重一时。诗人王 曾为他作《皆山樵者传》。明永乐二年(1404年)，年届六十岁的王恭以儒士荐为翰林待诏，敕修《永乐大典》。永乐五年，《永乐大典》修成，王恭试诗高第，授翰林典籍。不久，辞官返里。王恭作诗，才思敏捷，下笔千言立就，诗风多凄婉，隐喻颇深。为闽中十才子之一，著有《白云樵集》四卷，《草泽狂歌》五卷及《风台清啸》等。► 61篇诗文 #https://so.gushiwen.org/authors/authorvsw_628700834368A1.aspx # 61篇诗文
